t,Fx_pressure_N,Fx_viscous_N
2025.82,59.13542,-35.30787
2025.84,58.43248,-35.23609
2025.85,57.28623,-35.17242
2025.87,56.0911,-35.11284
2025.89,54.84983,-35.05502
2025.91,54.22482,-35.00872
2025.93,54.01356,-34.97195
2025.95,54.2011,-34.96254
2025.96,54.17931,-34.96463
2025.98,54.09431,-34.97451
2026,54.10739,-34.98173
2026.02,54.35686,-34.96414
2026.04,54.09416,-34.93871
2026.06,53.91412,-34.91245
2026.08,53.59549,-34.88663
2026.1,51.89776,-34.85718
2026.12,49.70968,-34.83666
2026.14,48.52507,-34.82333
2026.16,46.74449,-34.81953
2026.18,45.00622,-34.8278
2026.2,43.4937,-34.8587
2026.22,42.14316,-34.90907
2026.24,40.92213,-34.95943
2026.26,40.17636,-34.99912
2026.27,40.08176,-35.01869
2026.28,38.48937,-35.02771
2026.3,35.98544,-35.03959
2026.32,35.95909,-35.0377
2026.34,36.89346,-35.02571
2026.36,37.08983,-34.99567
2026.38,36.5587,-34.94104
2026.4,35.679,-34.88062
2026.42,34.53455,-34.8214
2026.44,32.54923,-34.76715
2026.46,31.22218,-34.71655
2026.48,29.53379,-34.67142
2026.5,27.86211,-34.63164
2026.51,25.45544,-34.58474
2026.53,23.91844,-34.53226
2026.55,22.65768,-34.46912
2026.56,21.76006,-34.39631
2026.58,21.68281,-34.31488
2026.6,20.31867,-34.19856
2026.62,20.23885,-34.10629
2026.63,19.49343,-34.02707
2026.65,18.12372,-33.97137
2026.67,17.00458,-33.92933
2026.68,17.75968,-33.91435
2026.7,17.11133,-33.90979
2026.71,15.27327,-33.90806
2026.73,14.17447,-33.91729
2026.74,13.49323,-33.94569
2026.76,11.444,-33.98397
2026.77,10.20355,-34.02544
2026.79,8.03253,-34.05155
2026.81,5.544393,-34.05104
2026.83,3.96176,-34.01519
2026.85,1.544444,-33.9665
2026.87,-1.167438,-33.92283
2026.89,-3.565608,-33.88231
2026.91,-6.351408,-33.86281
2026.93,-8.395194,-33.87742
2026.95,-9.955663,-33.90301
2026.97,-11.62534,-33.93887
2026.99,-12.92496,-33.95964
2027.01,-13.8963,-33.97722
2027.02,-13.47037,-33.98753
2027.03,-14.98487,-33.99993
2027.05,-17.15981,-34.01081
2027.06,-19.12072,-34.01637
2027.08,-19.9088,-34.00555
2027.09,-21.10726,-33.99643
2027.1,-22.86653,-33.97707
2027.12,-25.32002,-33.94794
2027.14,-26.96248,-33.92727
2027.16,-28.93635,-33.91838
2027.18,-30.88455,-33.91815
2027.2,-32.94448,-33.91659
2027.22,-35.16584,-33.91758
2027.24,-37.92663,-33.9247
2027.26,-40.88966,-33.94099
2027.28,-43.66936,-33.97052
2027.3,-46.77872,-34.02769
2027.32,-49.35561,-34.09753
2027.34,-52.18653,-34.19587
2027.36,-54.78728,-34.311
2027.38,-57.33835,-34.44358
2027.4,-59.35132,-34.56943
2027.42,-61.14698,-34.66665
2027.44,-63.50305,-34.74125
2027.46,-66.15227,-34.81596
2027.48,-68.6135,-34.88727
2027.5,-71.23481,-34.94437
2027.52,-73.57287,-35.00955
2027.54,-75.91523,-35.06362
2027.56,-78.24556,-35.1077
2027.58,-80.03989,-35.15702
2027.6,-81.54743,-35.20245
2027.62,-82.75983,-35.22556
2027.64,-83.93087,-35.2211
2027.66,-85.45033,-35.20161
2027.68,-86.96912,-35.15515
2027.7,-88.17297,-35.07016
2027.72,-89.27832,-34.96723
2027.74,-90.38296,-34.8739
2027.76,-91.22585,-34.78969
2027.78,-92.26539,-34.71548
2027.8,-93.12001,-34.65444
2027.82,-93.81436,-34.60142
2027.84,-94.87832,-34.55904
2027.86,-95.83022,-34.54392
2027.88,-96.79416,-34.53441
2027.9,-97.66685,-34.51121
2027.92,-98.56235,-34.50542
2027.94,-99.3381,-34.49796
2027.96,-100.0448,-34.49057
2027.98,-100.5387,-34.48517
2028,-101.258,-34.4786
2028.02,-101.7288,-34.47078
2028.04,-102.1741,-34.4666
2028.06,-102.4871,-34.46155
2028.08,-102.9882,-34.44964
2028.1,-103.522,-34.42427
2028.12,-104.0968,-34.39398
2028.14,-104.5809,-34.36106
2028.15,-104.7675,-34.3229
2028.17,-104.8389,-34.28517
2028.19,-104.917,-34.25258
2028.21,-105.2085,-34.22761
2028.23,-105.5075,-34.2037
2028.25,-105.7259,-34.18091
2028.26,-105.8559,-34.15855
2028.28,-105.8592,-34.14072
2028.3,-105.9973,-34.1336
2028.32,-106.0548,-34.13832
2028.33,-106.2579,-34.15715
2028.35,-106.1316,-34.19016
2028.37,-106.1474,-34.2373
2028.39,-105.9978,-34.28604
2028.41,-105.8811,-34.3423
2028.42,-105.7152,-34.3976
2028.44,-105.5432,-34.45373
2028.46,-105.3838,-34.50759
2028.48,-104.8854,-34.54975
2028.5,-104.7003,-34.57618
2028.51,-104.4363,-34.59392
2028.53,-104.2469,-34.60622
2028.55,-104.0738,-34.60306
2028.57,-103.8511,-34.58729
2028.58,-103.5464,-34.57952
2028.6,-103.1005,-34.56286
2028.62,-102.6517,-34.54965
2028.64,-102.0556,-34.53739
2028.65,-101.3835,-34.51613
2028.67,-100.5866,-34.50078
2028.69,-99.65055,-34.48955
2028.71,-98.71989,-34.48616
2028.72,-98.09404,-34.48636
2028.74,-97.06255,-34.49694
2028.76,-96.07548,-34.52023
2028.78,-95.00965,-34.54789
2028.8,-93.71095,-34.59371
2028.82,-92.49148,-34.65066
2028.84,-91.46578,-34.71117
2028.86,-90.30937,-34.76617
2028.88,-89.70041,-34.82877
2028.9,-88.90328,-34.89571
2028.92,-88.09913,-34.98308
2028.94,-87.09653,-35.07269
2028.96,-86.35659,-35.16409
2028.98,-85.33135,-35.26432
2029,-84.1079,-35.35146
2029.02,-82.85839,-35.42911
2029.04,-81.60225,-35.49546
2029.06,-80.16064,-35.54555
2029.08,-78.41565,-35.59518
2029.1,-76.65599,-35.63513
2029.12,-74.89702,-35.66089
2029.14,-73.30832,-35.69253
2029.16,-71.6075,-35.71417
2029.17,-69.87575,-35.72302
2029.19,-68.55873,-35.72807
2029.21,-66.59846,-35.73772
2029.23,-64.61546,-35.76739
2029.25,-62.52897,-35.80234
2029.27,-60.44092,-35.83724
2029.29,-58.32353,-35.87359
2029.31,-56.36565,-35.91789
2029.33,-54.51442,-35.97817
2029.35,-52.87316,-36.05386
2029.37,-51.03456,-36.13695
2029.39,-49.02895,-36.22176
2029.41,-47.47564,-36.31641
2029.43,-45.91236,-36.40663
2029.45,-44.5126,-36.4897
2029.46,-42.84668,-36.57342
2029.48,-40.91,-36.6632
2029.5,-38.96971,-36.74606
2029.52,-37.23406,-36.82497
2029.54,-35.46016,-36.90511
2029.56,-33.8303,-36.98415
2029.58,-32.60046,-37.06211
2029.6,-31.02948,-37.14453
2029.62,-29.45354,-37.22823
2029.64,-27.91189,-37.30979
2029.66,-26.22298,-37.38588
2029.68,-24.22092,-37.45564
2029.7,-22.19037,-37.53347
2029.72,-19.98539,-37.5997
2029.74,-17.81881,-37.65534
2029.76,-15.47673,-37.71027
2029.78,-13.22246,-37.76399
2029.8,-11.30543,-37.82291
2029.81,-10.02455,-37.88071
2029.83,-8.352834,-37.93336
2029.85,-6.615271,-37.97859
2029.86,-5.053156,-38.02254
2029.88,-3.443266,-38.07286
2029.9,-1.359325,-38.1169
2029.92,0.7302779,-38.15969
2029.94,2.135304,-38.20552
2029.95,3.544376,-38.26186
2029.97,4.950054,-38.32042
2029.99,6.384248,-38.37117
2030,7.790707,-38.42489
2030.02,9.29705,-38.46774
2030.03,10.60022,-38.51192
2030.05,11.7163,-38.56577
2030.07,13.10274,-38.61664
2030.08,14.21022,-38.66806
2030.1,15.06815,-38.72318
2030.11,16.14359,-38.77925
2030.13,17.19136,-38.83024
2030.14,18.44835,-38.87308
2030.16,19.70824,-38.91696
2030.18,20.92648,-38.94882
2030.19,21.95647,-38.96998
2030.21,22.76778,-38.97938
2030.22,23.66726,-38.98357
2030.24,24.39125,-38.97439
2030.25,24.97488,-38.96312
2030.27,25.68801,-38.94675
2030.28,26.19774,-38.92933
2030.3,26.94448,-38.92703
2030.31,28.02363,-38.92652
2030.33,29.05637,-38.92376
2030.34,29.54024,-38.90508
2030.36,29.75506,-38.88685
2030.38,30.43587,-38.86476
2030.39,31.46262,-38.84282
2030.41,32.57271,-38.82597
2030.43,33.58462,-38.81766
2030.44,34.5172,-38.82143
2030.46,35.51342,-38.81141
2030.48,36.7885,-38.78086
2030.5,38.08668,-38.76043
2030.52,39.50673,-38.73934
2030.53,40.70211,-38.70336
2030.55,41.30315,-38.65227
2030.56,42.16223,-38.60347
2030.58,43.33068,-38.55511
2030.6,43.53758,-38.49688
2030.62,44.74353,-38.43162
2030.64,46.46735,-38.36451
2030.65,47.57817,-38.30274
2030.67,48.16656,-38.24242
2030.69,48.52111,-38.17507
2030.7,48.66709,-38.10399
2030.72,48.95305,-38.02323
2030.74,48.41652,-37.92051
2030.76,48.96978,-37.82129
2030.78,49.39133,-37.73864
2030.8,49.30002,-37.67357
2030.81,49.37162,-37.62034
2030.83,48.96026,-37.56592
2030.85,49.14707,-37.51644
2030.87,49.37816,-37.47276
2030.88,49.44136,-37.42347
2030.9,48.91365,-37.36419
2030.92,48.64988,-37.29153
2030.94,48.68026,-37.21085
2030.95,48.7728,-37.13073
2030.97,47.54102,-37.04197
2030.99,46.62308,-36.95618
2031,45.41656,-36.86352
2031.02,44.36108,-36.78324
2031.03,43.69011,-36.72003
2031.05,43.34509,-36.67109
2031.07,42.36575,-36.63772
2031.09,41.85837,-36.63404
2031.11,41.39085,-36.64637
2031.13,41.33856,-36.65086
2031.15,40.66656,-36.64849
2031.16,40.18758,-36.63688
2031.18,39.34387,-36.61936
2031.2,38.0833,-36.59859
2031.22,36.73959,-36.58123
2031.24,35.14576,-36.55631
2031.26,33.67223,-36.51996
2031.28,34.01493,-36.48121
2031.29,34.22088,-36.44263
2031.31,34.31914,-36.40684
2031.33,33.35006,-36.38456
2031.34,31.97346,-36.37622
2031.36,30.29546,-36.38606
2031.38,27.60424,-36.42154
2031.4,25.71699,-36.4578
2031.42,25.08061,-36.46283
2031.43,25.67978,-36.4326
2031.45,25.86282,-36.35319
2031.47,27.24083,-36.23014
2031.49,27.81881,-36.08229
2031.51,28.19202,-35.9136
2031.53,28.4698,-35.73903
2031.55,28.04217,-35.57306
2031.57,26.60698,-35.41732
2031.59,24.12769,-35.28318
2031.61,20.52306,-35.17357
2031.63,17.96669,-35.08322
2031.65,15.84575,-35.03945
2031.67,14.11403,-35.0323
2031.69,12.46776,-35.04546
2031.71,11.50308,-35.05869
2031.73,10.30497,-35.08016
2031.75,9.712731,-35.10072
2031.77,9.031965,-35.11109
2031.79,8.056255,-35.11546
2031.81,7.224018,-35.11661
2031.83,6.441133,-35.12299
2031.85,6.075435,-35.13369
2031.87,5.33899,-35.15181
2031.88,4.273937,-35.17761
2031.9,3.096203,-35.19259
2031.92,2.067634,-35.17899
2031.94,1.202732,-35.14294
2031.96,-0.4656714,-35.09756
2031.98,-2.445298,-35.03663
2031.99,-4.873622,-34.96463
2032.01,-6.035739,-34.87008
2032.03,-7.313533,-34.76483
2032.05,-8.529482,-34.6481
2032.07,-8.899026,-34.52742
2032.09,-10.56991,-34.43197
2032.11,-11.83283,-34.3724
2032.12,-12.39297,-34.34446
2032.14,-13.74593,-34.32766
2032.16,-14.55649,-34.31408
2032.17,-14.158,-34.30424
2032.19,-14.00424,-34.29285
2032.21,-13.74106,-34.28617
2032.23,-14.04566,-34.28908
2032.24,-14.71965,-34.31311
2032.26,-15.61444,-34.34613
2032.28,-17.4597,-34.39414
2032.29,-19.12878,-34.51057
2032.31,-21.85773,-34.67104
2032.33,-23.25506,-34.79434
2032.34,-24.50775,-34.87101
2032.36,-25.30568,-34.91928
2032.38,-26.62757,-34.94833
2032.39,-28.29584,-34.95881
2032.41,-28.38532,-34.96237
2032.43,-29.91597,-34.97457
2032.44,-30.2871,-34.98435
2032.46,-30.75023,-34.98035
2032.47,-31.54124,-34.97102
2032.49,-31.86661,-34.95266
2032.5,-34.375,-34.93725
2032.52,-35.38371,-34.90993
2032.53,-34.78849,-34.8824
2032.55,-35.25533,-34.87194
2032.56,-35.98362,-34.8619
2032.57,-36.27318,-34.85708
2032.59,-36.68716,-34.85363
2032.6,-37.4385,-34.85272
2032.62,-38.91056,-34.86096
2032.63,-41.45458,-34.87245
2032.65,-42.10455,-34.90894
2032.67,-42.36347,-34.95423
2032.68,-43.0435,-35.00609
2032.7,-43.95692,-35.05423
2032.71,-44.85033,-35.09986
2032.73,-46.20332,-35.15201
2032.75,-47.4743,-35.18946
2032.77,-48.46052,-35.20566
2032.78,-49.19448,-35.1874
2032.8,-50.28239,-35.15364
2032.81,-51.69576,-35.1245
2032.83,-52.56755,-35.10629
2032.84,-53.82507,-35.08321
2032.86,-55.68503,-35.03268
2032.88,-55.90141,-34.98737
2032.9,-55.75183,-34.96657
2032.92,-55.60634,-34.96301
2032.93,-56.50702,-34.95966
2032.95,-57.90713,-34.95439
2032.97,-58.69877,-34.95081
2032.98,-59.03829,-34.94309
2033,-59.93543,-34.92983
2033.02,-61.11257,-34.88627
2033.04,-62.13179,-34.8217
2033.06,-63.04193,-34.7369
2033.08,-63.92614,-34.64257
2033.1,-64.32976,-34.5574
2033.12,-64.92025,-34.48485
2033.13,-65.36717,-34.40475
2033.15,-65.67279,-34.31915
2033.17,-65.39502,-34.22557
2033.19,-65.58261,-34.16377
2033.21,-65.79686,-34.12649
2033.23,-65.83747,-34.09719
2033.25,-66.66267,-34.06602
2033.26,-67.4753,-34.03544
2033.28,-67.85292,-34.00589
2033.3,-67.89507,-33.96629
2033.32,-67.42604,-33.92526
2033.34,-67.2689,-33.89877
2033.36,-66.90801,-33.8938
2033.38,-67.01422,-33.89468
2033.39,-66.95923,-33.89591
2033.41,-66.92877,-33.89009
2033.43,-67.35881,-33.87738
2033.45,-67.49659,-33.88787
2033.47,-67.57651,-33.89687
2033.49,-67.67544,-33.89987
2033.51,-67.70118,-33.89703
2033.53,-67.46618,-33.89759
2033.55,-67.29821,-33.9249
2033.57,-66.86225,-33.95916
2033.59,-66.30185,-33.98831
2033.61,-65.93509,-34.01766
2033.63,-65.69137,-34.0433
2033.65,-65.34205,-34.07165
2033.67,-64.97365,-34.0852
2033.69,-64.49011,-34.07911
2033.71,-64.37346,-34.06693
2033.73,-63.99519,-34.05683
2033.75,-63.24765,-34.04379
2033.77,-62.82147,-34.02867
2033.78,-62.60524,-34.0099
2033.8,-62.25197,-33.99612
2033.82,-62.07834,-33.97687
2033.84,-62.1557,-33.96738
2033.86,-61.95606,-33.94729
2033.88,-61.77194,-33.94067
2033.89,-61.6209,-33.94455
2033.91,-61.02948,-33.94525
2033.93,-60.82961,-33.92978
2033.95,-60.76989,-33.91634
2033.97,-60.4603,-33.89307
2033.98,-59.93596,-33.88775
2034,-59.67327,-33.88318
2034.02,-59.74439,-33.87382
2034.04,-59.58666,-33.85787
2034.05,-59.33021,-33.84229
2034.07,-59.22702,-33.82748
2034.09,-58.8958,-33.81233
2034.1,-58.65984,-33.79932
2034.12,-58.51727,-33.79815
2034.14,-58.40831,-33.80601
2034.15,-57.98685,-33.80897
2034.17,-57.67431,-33.80763
2034.19,-57.10637,-33.8101
2034.2,-56.87547,-33.81528
2034.22,-56.79577,-33.82822
2034.24,-56.96626,-33.83754
2034.25,-56.77114,-33.83918
2034.27,-56.89281,-33.83778
2034.29,-56.62765,-33.83998
2034.3,-56.47044,-33.83844
2034.32,-56.09674,-33.84071
2034.34,-55.85374,-33.83623
2034.36,-56.02706,-33.84655
2034.37,-56.10763,-33.87739
2034.39,-55.70923,-33.91386
2034.41,-55.45343,-33.95357
2034.43,-54.86254,-34.00157
2034.45,-54.32812,-34.04767
2034.47,-53.84089,-34.09117
2034.48,-52.89978,-34.13733
2034.5,-51.91277,-34.18186
2034.52,-51.23787,-34.23532
2034.54,-50.33651,-34.28639
2034.56,-49.42723,-34.34019
2034.58,-48.52268,-34.38979
2034.6,-47.72974,-34.4354
2034.62,-47.05682,-34.47049
2034.64,-46.19449,-34.4926
2034.66,-45.10579,-34.51087
2034.68,-44.25307,-34.5304
2034.7,-43.47501,-34.54838
2034.72,-42.62516,-34.56877
2034.74,-41.33063,-34.58549
2034.76,-40.40457,-34.60201
2034.78,-39.50704,-34.627
2034.8,-38.54696,-34.64925
2034.82,-37.77057,-34.67255
2034.84,-37.1203,-34.69134
2034.86,-36.50135,-34.71222
2034.88,-36.14157,-34.74537
2034.9,-35.70944,-34.7878
2034.92,-35.04032,-34.84619
2034.94,-34.64417,-34.92245
2034.96,-34.48132,-35.01883
2034.98,-34.26772,-35.11278
2035,-34.26454,-35.20907
2035.02,-34.24187,-35.32129
2035.04,-33.95417,-35.43759
2035.06,-33.47498,-35.54707
2035.08,-32.72837,-35.62606
2035.1,-32.17159,-35.68907
2035.11,-31.11012,-35.75062
2035.13,-30.26764,-35.80974
2035.15,-29.20677,-35.85648
2035.16,-28.20247,-35.90018
2035.18,-27.75906,-35.93046
2035.19,-27.47602,-35.95762
2035.21,-26.81041,-35.98095
2035.22,-26.15553,-35.99267
2035.23,-25.88375,-36.00271
2035.25,-25.1564,-35.99886
2035.26,-24.45309,-35.99873
2035.28,-23.94972,-35.99821
2035.29,-23.08545,-36.00567
2035.3,-22.62606,-36.01278
2035.32,-21.91408,-36.02386
2035.33,-21.68598,-36.03331
2035.35,-21.40029,-36.06981
2035.37,-20.1301,-36.12572
2035.38,-19.68272,-36.1874
2035.39,-19.52828,-36.2517
2035.41,-19.07022,-36.33141
2035.42,-18.95662,-36.41725
2035.43,-18.51667,-36.50777
2035.44,-18.29376,-36.591
2035.46,-17.96626,-36.66481
2035.47,-17.48893,-36.74272
2035.48,-16.90867,-36.83292
2035.5,-16.56827,-36.93934
2035.51,-15.88839,-37.04604
2035.52,-15.19301,-37.1549
2035.53,-14.75771,-37.24608
2035.55,-14.03223,-37.3397
2035.56,-13.49664,-37.39467
2035.57,-12.48472,-37.42551
2035.59,-12.24828,-37.46377
2035.6,-11.92627,-37.50764
2035.61,-12.13433,-37.54978
2035.62,-12.31476,-37.60686
2035.64,-11.97214,-37.66315
2035.65,-11.51308,-37.75117
2035.66,-10.86501,-37.82254
2035.68,-9.715221,-37.84457
2035.69,-8.619153,-37.84896
2035.7,-9.587916,-37.86037
2035.72,-9.38928,-37.86984
2035.73,-11.06381,-37.88751
2035.75,-11.26038,-37.93425
2035.77,-10.86327,-37.98101
2035.78,-10.67248,-38.0153
2035.8,-10.19053,-38.03221
2035.81,-8.82571,-38.0488
2035.83,-10.09555,-38.05776
2035.84,-9.778507,-38.07127
2035.86,-7.889557,-38.06475
2035.88,-9.144437,-38.05713
2035.89,-8.374276,-38.0394
2035.91,-7.253507,-38.01862
2035.92,-8.124645,-37.98733
2035.94,-8.520816,-37.94256
2035.95,-9.505838,-37.89842
2035.97,-10.15062,-37.86995
2035.99,-9.580391,-37.85315
2036.01,-8.662254,-37.83171
2036.02,-8.301087,-37.81131
2036.04,-7.873362,-37.78388
2036.06,-7.1707,-37.75407
2036.08,-7.021905,-37.70924
2036.1,-6.406683,-37.64718
2036.11,-6.238244,-37.57685
2036.13,-6.200713,-37.49409
2036.15,-5.383436,-37.42005
2036.17,-4.039117,-37.34527
2036.19,-4.124597,-37.27578
2036.21,-4.256745,-37.2238
2036.22,-4.93804,-37.18118
2036.24,-5.116804,-37.14745
2036.26,-6.161842,-37.13224
2036.28,-7.280359,-37.13463
2036.3,-7.211199,-37.14512
2036.32,-5.38528,-37.16803
2036.34,-3.365609,-37.18018
2036.36,-2.49519,-37.16781
2036.38,-1.578651,-37.15581
2036.4,-1.466397,-37.15137
2036.42,-1.258283,-37.15844
2036.44,-2.657635,-37.1572
2036.46,-4.676941,-37.14212
2036.48,-6.201235,-37.1211
2036.5,-7.258634,-37.09549
2036.52,-6.28866,-37.07028
2036.54,-5.718273,-37.04091
2036.56,-5.629357,-37.00865
2036.58,-5.345203,-36.97962
2036.59,-5.847137,-36.9386
2036.61,-6.748999,-36.89577
2036.63,-7.465124,-36.84531
2036.65,-8.189363,-36.79314
2036.67,-8.813278,-36.76332
2036.69,-10.20845,-36.77362
2036.7,-10.24951,-36.7979
2036.72,-10.45767,-36.83233
2036.74,-10.36403,-36.86204
2036.76,-9.481431,-36.87482
2036.78,-8.545665,-36.87924
2036.8,-8.198271,-36.86535
2036.81,-6.436252,-36.82241
2036.83,-5.244301,-36.75766
2036.85,-4.676044,-36.67172
2036.87,-4.232771,-36.55596
2036.89,-4.122225,-36.42452
2036.91,-4.535264,-36.29904
2036.93,-5.472821,-36.19185
2036.95,-6.988818,-36.13221
2036.97,-8.378935,-36.12849
2036.99,-9.332964,-36.15607
2037.01,-7.67274,-36.19419
2037.03,-6.124073,-36.22507
2037.05,-3.578829,-36.23509
2037.07,-2.141322,-36.22702
2037.09,-0.913177,-36.18957
2037.11,-1.783887,-36.12382
2037.13,-2.394195,-36.06149
2037.15,-3.370167,-36.01288
2037.17,-4.243488,-35.98714
2037.19,-5.131038,-35.97317
2037.21,-5.863153,-35.95647
2037.23,-6.352779,-35.92998
2037.25,-6.699959,-35.89495
2037.27,-6.027857,-35.84427
2037.29,-5.72946,-35.78578
2037.31,-5.677724,-35.7239
2037.33,-5.94511,-35.65711
2037.35,-6.103871,-35.6063
2037.37,-6.386049,-35.57291
2037.39,-6.363418,-35.55161
2037.41,-5.894774,-35.54557
2037.43,-5.373733,-35.54513
2037.45,-3.871934,-35.54584
2037.47,-2.731172,-35.5433
2037.49,-1.761592,-35.53289
2037.51,-0.4069211,-35.50766
2037.53,0.260649,-35.48202
2037.55,1.311765,-35.45123
2037.57,2.396468,-35.42554
2037.59,3.270808,-35.40669
2037.61,4.16037,-35.39393
2037.62,5.05043,-35.38496
2037.64,5.990199,-35.38393
2037.66,5.585692,-35.38726
2037.68,4.51054,-35.3889
2037.7,3.789059,-35.39437
2037.72,3.127051,-35.39921
2037.74,2.498212,-35.40931
2037.76,3.109982,-35.41754
2037.78,3.955477,-35.43032
2037.8,5.067966,-35.45032
2037.82,5.60841,-35.48085
2037.84,7.205363,-35.50968
2037.86,7.855977,-35.54083
2037.88,8.248403,-35.5669
2037.9,9.015937,-35.5673
2037.92,9.062706,-35.53562
2037.94,9.449373,-35.47425
2037.96,8.891013,-35.39717
2037.98,8.409135,-35.30061
2038,7.537274,-35.18481
2038.02,7.08523,-35.06877
2038.04,5.98769,-34.94147
2038.06,5.073887,-34.80233
2038.08,4.94382,-34.65922
2038.1,4.779192,-34.51439
2038.12,5.385156,-34.37314
2038.14,6.138312,-34.23341
2038.16,7.264037,-34.10002
2038.17,7.808136,-33.9813
2038.19,7.680951,-33.87448
2038.21,7.804139,-33.8056
2038.23,8.425659,-33.78233
2038.25,8.487833,-33.79187
2038.27,8.004039,-33.81376
2038.29,8.201832,-33.85082
2038.31,7.758024,-33.90459
2038.32,7.013423,-33.96388
2038.34,5.877375,-34.01646
2038.36,4.94341,-34.05657
2038.37,4.5133,-34.08477
2038.39,4.960237,-34.11092
2038.41,5.545772,-34.132
2038.42,5.760188,-34.13595
2038.44,6.103649,-34.13717
2038.45,6.263489,-34.1452
2038.47,6.548315,-34.15686
2038.49,7.30952,-34.18303
2038.51,7.07117,-34.22152
2038.53,6.393898,-34.26993
2038.55,5.848058,-34.32373
2038.56,5.847028,-34.37949
2038.58,4.944989,-34.43864
2038.59,4.325255,-34.50989
2038.61,2.427118,-34.58397
2038.62,2.059489,-34.66817
2038.64,2.488897,-34.71715
2038.66,1.988278,-34.74264
2038.67,1.157632,-34.76036
2038.69,0.1739203,-34.77719
2038.7,-0.6863572,-34.78168
2038.72,-0.7679896,-34.76062
2038.74,-0.7503066,-34.73533
2038.76,-1.423223,-34.73213
2038.77,-2.933793,-34.71752
2038.79,-4.97467,-34.70174
2038.81,-7.018632,-34.69173
2038.83,-8.274805,-34.69814
2038.85,-9.459776,-34.72615
2038.87,-10.55616,-34.77835
2038.89,-11.09336,-34.83803
2038.9,-11.97693,-34.90181
2038.92,-12.79436,-34.96152
2038.94,-14.33794,-35.02443
2038.96,-15.78843,-35.09351
2038.98,-17.04324,-35.15806
2039,-17.91625,-35.21907
2039.01,-19.20156,-35.26157
2039.03,-20.4365,-35.30656
2039.05,-21.46375,-35.34836
2039.07,-22.28615,-35.37392
2039.09,-23.05172,-35.36827
2039.11,-24.34958,-35.33292
2039.13,-24.94189,-35.28817
2039.14,-25.66647,-35.22993
2039.16,-26.5069,-35.1617
2039.18,-27.51524,-35.08312
2039.2,-28.34611,-35.00746
2039.22,-29.1873,-34.94108
2039.24,-30.16155,-34.89177
2039.26,-31.14427,-34.85013
2039.28,-32.45283,-34.82287
2039.3,-33.28386,-34.80697
2039.32,-34.31394,-34.79701
2039.34,-35.35651,-34.78163
2039.36,-36.78864,-34.75149
2039.38,-37.64581,-34.72836
2039.4,-38.36184,-34.71767
2039.42,-39.02133,-34.71011
2039.44,-39.74446,-34.70022
2039.46,-40.49449,-34.6983
2039.48,-41.14539,-34.71084
2039.5,-41.83619,-34.72086
2039.52,-42.78967,-34.7341
2039.54,-43.7465,-34.7644
2039.56,-45.00015,-34.81255
2039.58,-45.87164,-34.87026
2039.6,-46.7872,-34.9125
2039.62,-47.55453,-34.95873
2039.63,-48.50046,-34.9919
2039.65,-49.49658,-35.0341
2039.67,-50.48424,-35.08128
2039.69,-51.72007,-35.11236
2039.71,-52.80712,-35.12688
2039.73,-53.74996,-35.13051
2039.75,-54.67908,-35.13369
2039.77,-56.21625,-35.13311
2039.79,-57.76722,-35.11353
2039.8,-59.15844,-35.09371
2039.82,-60.36414,-35.06938
2039.84,-61.68017,-35.04164
2039.86,-62.89148,-35.01315
2039.88,-63.9694,-34.97178
2039.9,-64.44448,-34.92181
2039.92,-65.54406,-34.86713
2039.94,-66.74392,-34.82749
2039.96,-67.8641,-34.7897
2039.97,-68.98533,-34.76342
2039.99,-70.08612,-34.75216
2040.01,-71.58517,-34.73294
2040.03,-73.11948,-34.72882
2040.05,-74.44356,-34.71949
2040.06,-75.92341,-34.7051
2040.08,-77.48746,-34.70128
2040.1,-78.79472,-34.71315
2040.12,-80.42496,-34.73734
2040.14,-81.51597,-34.76865
2040.16,-82.41676,-34.7979
2040.18,-82.87367,-34.83829
2040.2,-83.7906,-34.87307
2040.22,-84.80242,-34.89946
2040.24,-85.72958,-34.9305
2040.26,-86.41532,-34.9612
2040.28,-86.95722,-34.98619
2040.3,-87.45226,-34.98694
2040.32,-87.91966,-34.97879
2040.34,-88.36433,-34.97502
2040.36,-88.86755,-34.97445
2040.38,-89.20491,-34.98198
2040.4,-89.71343,-35.00259
2040.42,-90.49032,-35.02979
2040.44,-91.03221,-35.05643
2040.46,-91.50313,-35.08995
2040.48,-91.672,-35.11394
2040.5,-91.76712,-35.13194
2040.52,-92.24708,-35.14406
2040.54,-92.68652,-35.16531
2040.56,-93.14162,-35.16589
2040.58,-93.32104,-35.17826
2040.6,-93.23042,-35.19251
2040.62,-93.09612,-35.19733
2040.64,-92.74088,-35.19228
2040.66,-92.96613,-35.17133
2040.68,-93.04163,-35.14478
2040.7,-92.68655,-35.12997
2040.72,-92.70849,-35.11023
2040.74,-92.41554,-35.09427
2040.76,-91.65474,-35.08998
2040.77,-91.23358,-35.09046
2040.79,-91.31517,-35.09729
2040.81,-90.68655,-35.11394
2040.82,-90.09574,-35.13635
2040.84,-89.22179,-35.16587
2040.86,-88.29824,-35.19164
2040.88,-87.89802,-35.22209
2040.9,-87.16209,-35.25981
2040.91,-86.91033,-35.29283
2040.93,-86.28304,-35.31641
2040.94,-86.49539,-35.33852
2040.96,-86.1307,-35.3731
2040.98,-85.8766,-35.40286
